Date,Close,High,Low,Open,Volume,company_name,MA_10,MA_20,Daily_Return,Volatility,RSI,MACD,MACD_Signal,BB_Middle,BB_Upper,BB_Lower,MA_50
2010-10-14,1.3833329677581787,1.4019999504089355,1.3600000143051147,1.399999976158142,4422000,TESLA,1.3719998002052307,1.3723666548728943,0.01022391096282882,0.028899603482845704,55.85582073442824,0.001965776686573495,0.005022929499381371,1.3723666548728943,1.444806359929515,1.2999269498162738,1.3419466352462768
2010-10-15,1.369333028793335,1.3933329582214355,1.350000023841858,1.3926670551300049,4270500,TESLA,1.371599805355072,1.373399955034256,-0.01012044048045202,0.02790547699785561,50.09371836984051,0.0016436360383704773,0.004347070807179192,1.373399955034256,1.445000973697577,1.3017989363709348,1.3420666360855102
2010-10-18,1.348667025566101,1.3760000467300415,1.3480000495910645,1.3680000305175781,2442000,TESLA,1.3665332078933716,1.37063330411911,-0.015092021292617885,0.026467563605099362,37.735772667071274,-0.0002760543114068703,0.00342244578346198,1.37063330411911,1.4415285093869832,1.299738098851237,1.3429199767112732
2010-10-19,1.3366669416427612,1.3606669902801514,1.3333330154418945,1.3466670513153076,3678000,TESLA,1.3593999028205872,1.3682332992553712,-0.008897736576826909,0.02637258459163994,27.91761751550513,-0.0027342109461552244,0.0021911144375385393,1.3682332992553712,1.4403672181590887,1.2960993803516536,1.3435199761390686
2010-10-20,1.3766670227050781,1.3793330192565918,1.3359999656677246,1.343999981880188,4687500,TESLA,1.360666608810425,1.3708333015441894,0.029925241521389756,0.025312038881226285,53.52942970802751,-0.0014380683849766207,0.0014652778730355075,1.3708333015441894,1.4400447832963363,1.3016218197920424,1.345679976940155
2010-10-21,1.3833329677581787,1.3966670036315918,1.363332986831665,1.3739999532699585,6256500,TESLA,1.3627999067306518,1.3747999489307403,0.004842089585324949,0.024964165751282175,52.265866413120996,0.0001255724678748127,0.0011973367920033685,1.3747999489307403,1.436577916451786,1.3130219814096946,1.3494799757003784
2010-10-22,1.3813329935073853,1.3953330516815186,1.3700000047683716,1.3786669969558716,2416500,TESLA,1.3647332072257996,1.3768665969371796,-0.0014457649007199036,0.024309461466806105,45.42370888248119,0.0011896740793859717,0.0011958042494798892,1.3768665969371796,1.4364699930021214,1.3172632008722378,1.3536399745941161
2010-10-25,1.3899999856948853,1.3986669778823853,1.3819999694824219,1.3960000276565552,1777500,TESLA,1.368799901008606,1.377933245897293,0.006274368474681324,0.023899927729562464,45.42370888248119,0.0027011983759615,0.0014968830747762115,1.377933245897293,1.437682160396965,1.3181843313976211,1.3570133137702942
2010-10-26,1.4240000247955322,1.4579999446868896,1.3673330545425415,1.386667013168335,9913500,TESLA,1.376266598701477,1.3777998983860016,0.02446046003637159,0.022568033339511812,66.07151182060801,0.006566912002379244,0.002510888860296818,1.3777998983860016,1.437101086544896,1.318498710227107,1.360453314781189
2010-10-27,1.399999976158142,1.425333023071289,1.3766670227050781,1.4166669845581055,5347500,TESLA,1.3793332934379579,1.3745332479476928,-0.01685396644626902,0.021937081681750816,59.10545887065768,0.0076062346160781225,0.003529958011453079,1.3745332479476928,1.4188321821595649,1.3302343137358208,1.3629199743270874
2010-10-28,1.4126670360565186,1.4333330392837524,1.397333025932312,1.4259999990463257,3363000,TESLA,1.3822667002677917,1.3771332502365112,0.009047900081496474,0.014740678478732535,61.445885011709095,0.009344315691455662,0.004692829547453596,1.3771332502365112,1.424033124378977,1.3302333760940455,1.3661466550827026
2010-10-29,1.4559999704360962,1.4566669464111328,1.4033329486846924,1.4093329906463623,4209000,TESLA,1.3909333944320679,1.38126659989357,0.030674556193044822,0.016018573220581457,71.16415419497702,0.014056330493709579,0.006565529736704793,1.38126659989357,1.4398676908069108,1.3226655089802293,1.370213315486908
2010-11-01,1.4273329973220825,1.5166670083999634,1.420667052268982,1.4626669883728027,6837000,TESLA,1.398799991607666,1.3826665997505188,-0.019688855560503482,0.016327922198025143,63.89551124980197,0.015301069814087409,0.008312637752181317,1.3826665997505188,1.4443422120556149,1.3209909874454226,1.3732933163642884
2010-11-02,1.4166669845581055,1.4586670398712158,1.4033329486846924,1.4453330039978027,4837500,TESLA,1.4067999958992004,1.3830999493598939,-0.007472687021170432,0.0163901509531661,58.72251546286672,0.015251071741313016,0.009700324550007657,1.3830999493598939,1.4456407571332477,1.32055914158654,1.3747866559028625
2010-11-03,1.4513330459594727,1.5,1.4106669425964355,1.418666958808899,5589000,TESLA,1.4142665982246398,1.3874666035175323,0.024470155498245383,0.0154284627983235,61.64392285966936,0.0178034818902022,0.011320956018046566,1.3874666035175323,1.456273759877393,1.3186594471576716,1.3782133173942566
2010-11-04,1.659999966621399,1.6886670589447021,1.476667046546936,1.5066670179367065,28110000,TESLA,1.4419332981109618,1.4023666024208068,0.14377604178645087,0.03494502779544185,79.86313587231959,0.03624613898968265,0.016305992612373785,1.4023666024208068,1.5412904390483992,1.2634427657932144,1.3848799777030945
2010-11-05,1.6293330192565918,1.664667010307312,1.581333041191101,1.6579999923706055,15165000,TESLA,1.4667333006858825,1.4157332539558412,-0.01847406504906357,0.035476805378956644,78.25499953556326,0.04783608662553385,0.0226120114150058,1.4157332539558412,1.5861724063716205,1.2452941015400618,1.3911332988739014
2010-11-08,1.6653330326080322,1.6666669845581055,1.6019999980926514,1.6333329677581787,7642500,TESLA,1.4942666053771974,1.4315332531929017,0.022094938803772557,0.03529253260337595,81.56208480370395,0.059243185278517574,0.029938246187708156,1.4315332531929017,1.6319976665349578,1.2310688398508456,1.3981732988357545
2010-11-09,1.6419999599456787,1.7126669883728027,1.6033329963684082,1.6666669845581055,14346000,TESLA,1.516066598892212,1.4461665987968444,-0.014011054969474968,0.03566217756645833,76.32276452570456,0.0656439070845305,0.037079378367072625,1.4461665987968444,1.6633931720734705,1.2289400255202183,1.4045199584960937
2010-11-10,1.957332968711853,1.9980000257492065,1.6033329963684082,1.6319999694824219,45907500,TESLA,1.571799898147583,1.4755665957927704,0.1920420319478,0.05407505306643644,85.31585913558727,0.09506540883315817,0.04867658446028974,1.4755665957927704,1.7875181907013544,1.1636150008841863,1.4176932787895202
2010-11-11,1.869333028793335,1.940000057220459,1.8220000267028809,1.9066669940948486,29179500,TESLA,1.6174664974212647,1.499866598844528,-0.04495910574501383,0.05593768801988049,77.15135668537096,0.1100131382571512,0.060943895219662036,1.499866598844528,1.8543790727071108,1.1453541249819454,1.4278132796287537
2010-11-12,1.9893330335617065,2.0333330631256104,1.8713330030441284,1.8833329677581787,40936500,TESLA,1.6707998037338256,1.5308665990829469,0.06419402156812715,0.05653923356175149,79.66998116019312,0.13004326125454102,0.07476376842663783,1.5308665990829469,1.941333361529541,1.1203998366363528,1.4395199394226075
2010-11-15,2.053333044052124,2.196000099182129,2.01466703414917,2.01466703414917,39343500,TESLA,1.7333998084068298,1.566099900007248,0.032171591890691076,0.05596936606614824,80.25642401134141,0.14935981701806167,0.0896829781449226,1.566099900007248,2.02841464042759,1.1037851595869062,1.452519941329956
2010-11-16,1.9780000448226929,2.0933330059051514,1.8946670293807983,2.066667079925537,20214000,TESLA,1.7895331144332887,1.5981665551662445,-0.0366881541441354,0.05712574502605919,76.48140485666684,0.15678229447809544,0.10310284141155718,1.5981665551662445,2.0819450398601647,1.1143880704723244,1.4646932816505431
2010-11-17,1.965999960899353,2.049999952316284,1.9073330163955688,2.0133330821990967,11250000,TESLA,1.8409998059272765,1.6276332020759583,-0.006066776365728277,0.05740328567101048,75.36676860315387,0.15985366135485712,0.11445300540021718,1.6276332020759583,2.126172417994501,1.1290939861574154,1.4761466217041015
2010-11-18,1.9926669597625732,2.049333095550537,1.9279999732971191,2.0446670055389404,14341500,TESLA,1.874266505241394,1.658099901676178,0.01356408921342056,0.05731978172893719,74.9845188729895,0.1625655907390744,0.12407552246798863,1.658099901676178,2.168120346191823,1.148079457160533,1.4883866214752197
2010-11-19,2.065999984741211,2.0913329124450684,1.9800000190734863,2.010667085647583,17257500,TESLA,1.917933201789856,1.6923332512378693,0.03680144573048749,0.05720961915648222,78.54594229800524,0.16868765033196698,0.1329979480407843,1.6923332512378693,2.2158674289844176,1.168799073491321,1.5028132820129394
2010-11-22,2.2266669273376465,2.2300000190734863,2.0999999046325684,2.1046669483184814,22945500,TESLA,1.9740665912628175,1.7341665983200074,0.07776715575172699,0.05841150921104849,81.92329282407951,0.1843785055439835,0.14327405954142414,1.7341665983200074,2.2887692845406753,1.1795639120993395,1.5197199606895446
2010-11-23,2.3046669960021973,2.378667116165161,2.1459999084472656,2.2193329334259033,23667000,TESLA,2.040333294868469,1.7781999468803407,0.03502996685625215,0.05845090938303521,82.52034780763037,0.2007929587740005,0.15477783938793943,1.7781999468803407,2.3678498604356575,1.1885500333250238,1.5376533007621764
2010-11-24,2.3646669387817383,2.3980000019073486,2.2886669635772705,2.351332902908325,21375000,TESLA,2.0810666918754577,1.8264332950115203,0.02603410509354287,0.057581203603480326,80.28655324019635,0.21615136675401714,0.16705254486115498,1.8264332950115203,2.4430270869014556,1.2098395031215847,1.555639979839325
2010-11-26,2.3546669483184814,2.4000000953674316,2.316667079925537,2.373332977294922,5259000,TESLA,2.1296000838279725,1.8735332906246185,-0.004228921333170432,0.057887104617300594,81.73866487059769,0.22492332400335435,0.17862670068959485,1.8735332906246185,2.5008672701112555,1.2461993111379814,1.5748133182525634
2010-11-29,2.2886669635772705,2.396667003631592,2.2219998836517334,2.3606669902801514,17184000,TESLA,2.159533476829529,1.9151666402816772,-0.02802943524065815,0.05918353296595429,76.57763985005239,0.2239677552705921,0.1876949116057943,1.9151666402816772,2.536318000006204,1.2940152805571503,1.5936133170127869
2010-11-30,2.355333089828491,2.355333089828491,2.2273330688476562,2.249332904815674,33339000,TESLA,2.1897334814071656,1.9615666449069977,0.029128801748865785,0.05826839139027461,79.33115305660289,0.2259848467590313,0.1953528986364417,1.9615666449069977,2.567744217819521,1.3553890719944746,1.6126399779319762
2010-12-01,2.2899999618530273,2.427999973297119,2.2300000190734863,2.3913331031799316,19488000,TESLA,2.220933473110199,2.005233293771744,-0.027738381572273152,0.05906753718390253,67.21880191115099,0.21977810370766826,0.20023793965068704,2.005233293771744,2.570585669478184,1.4398809180653038,1.630746636390686
2010-12-02,2.1566669940948486,2.2866671085357666,2.0799999237060547,2.2673330307006836,30105000,TESLA,2.2400001764297484,2.0404999911785127,-0.058224004357750325,0.06199071149831871,64.20571521523115,0.20177442891796904,0.20054523750414344,2.0404999911785127,2.5451025129305167,1.5358974694265086,1.6473866367340089
2010-12-03,2.0993330478668213,2.1500000953674316,2.058000087738037,2.134000062942505,17401500,TESLA,2.250666785240173,2.0624666452407836,-0.026584515080451898,0.05572250607533132,55.797614196249825,0.18079591388314298,0.19659537277994335,2.0624666452407836,2.534526628184585,1.5904066622969826,1.663293297290802
2010-12-06,2.02066707611084,2.0966670513153076,1.9706670045852661,2.0899999141693115,19116000,TESLA,2.246133494377136,2.0820333480834963,-0.03747188748155783,0.05644791219799854,48.30453249937879,0.15602405491084315,0.18848110920612332,2.0820333480834963,2.5087659352295715,1.655300760937421,1.6769066381454467
2010-12-07,2.1040000915527344,2.1600000858306885,2.00333309173584,2.0326669216156006,19669500,TESLA,2.233866810798645,2.103966701030731,0.04124034900508433,0.056785140993582055,56.48594001687505,0.14148549934203203,0.17908198723330507,2.103966701030731,2.482940460683365,1.7249929413780971,1.691613299846649
2010-12-08,2.1579999923706055,2.1659998893737793,2.101332902908325,2.1653330326080322,9900000,TESLA,2.219200110435486,2.1297667026519775,0.025665350982955415,0.05647674831320119,59.473698141685524,0.1327902071600069,0.16982363121864544,2.1297667026519775,2.4404175643604735,1.8191158409434816,1.706239960193634
2010-12-09,2.136667013168335,2.181333065032959,2.109999895095825,2.167332887649536,6090000,TESLA,2.1964001178741457,2.1387334048748015,-0.009885532566121902,0.038329024444550275,57.142874037631415,0.12276260147236995,0.16041142526939034,2.1387334048748015,2.438593016461968,1.8388737932876351,1.7196666407585144
2010-12-10,2.101332902908325,2.194667100906372,2.0753331184387207,2.136667013168335,6441000,TESLA,2.17106671333313,2.150333398580551,-0.016537022400891055,0.036875194532364146,51.82128617851769,0.11068853578214233,0.15046684737194074,2.150333398580551,2.4230318147941863,1.8776349823669158,1.734479959011078
2010-12-13,2.0366671085357666,2.118000030517578,2.0266671180725098,2.109333038330078,6156000,TESLA,2.1458667278289796,2.1527001023292542,-0.0307737028640529,0.03512905209496223,39.13041936399921,0.09480886498335916,0.13933525089422444,2.1527001023292542,2.420288909702543,1.8851112949559656,1.7477466416358949
2010-12-14,1.9019999504089355,2.0260000228881836,1.8506669998168945,2.0193328857421875,26485500,TESLA,2.1005334138870237,2.145133447647095,-0.06612133989027202,0.03744936346909796,28.366703454240465,0.07054440527637906,0.12557708177065538,2.145133447647095,2.4323889089904673,1.8578779863037225,1.7577999806404114
2010-12-15,1.9733330011367798,1.9980000257492065,1.9019999504089355,1.9113329648971558,11143500,TESLA,2.068866717815399,2.1449000954627992,0.03750423374748646,0.037627155354758246,29.228518209128694,0.05642024966342918,0.11174571534921014,2.1449000954627992,2.4327342236308382,1.8570659672947603,1.7691066408157348
2010-12-16,2.053999900817871,2.060667037963867,1.976667046546936,2.0,11851500,TESLA,2.0586000084877014,2.149300092458725,0.040878503341616135,0.038642981097079414,35.15466429660323,0.05114631632683553,0.09962583554473523,2.149300092458725,2.428170253956337,1.8704299309611128,1.7829066395759583
2010-12-17,2.0906670093536377,2.1026670932769775,2.047333002090454,2.0893330574035645,12195000,TESLA,2.057733404636383,2.154200094938278,0.017851562953419053,0.03871707010354253,39.932193674998075,0.049356464777350784,0.08957196139125834,2.154200094938278,2.424803472524582,1.883596717351974,1.7974799799919128
2010-12-20,2.113332986831665,2.1459999084472656,2.0840001106262207,2.109333038330078,7851000,TESLA,2.0669999957084655,2.156566745042801,0.010841505307454424,0.03795597355452054,37.11850012335513,0.049199804760732935,0.08149753006515326,2.156566745042801,2.424739208501115,1.8883942815844872,1.812506639957428
2010-12-21,2.1506669521331787,2.179332971572876,2.114000082015991,2.119999885559082,11665500,TESLA,2.07166668176651,2.1527667462825777,0.017665917077026805,0.033775308273958415,42.355536707629504,0.05149459195397954,0.07549694244291852,2.1527667462825777,2.418902922519374,1.8866305700457813,1.8285333180427552
2010-12-22,2.175333023071289,2.190666913986206,2.113332986831665,2.1500000953674316,12499500,TESLA,2.0733999848365783,2.146300047636032,0.011469033321800381,0.03284362800095009,51.1627520142576,0.05467333296991672,0.07133222054831816,2.146300047636032,2.403013852070689,1.889586243201375,1.8450533175468444
2010-12-23,2.00600004196167,2.1653330326080322,1.9946670532226562,2.0840001106262207,23289000,TESLA,2.060333287715912,2.1283667027950286,-0.07784232543417324,0.036161928354892986,44.897967695091964,0.043032697575140944,0.06567231595368271,2.1283667027950286,2.370550751072196,1.886182654517861,1.8577866578102111
2010-12-27,1.7033330202102661,1.9053330421447754,1.670667052268982,1.8680000305175781,139528500,TESLA,2.020533299446106,2.095800006389618,-0.15088086511475107,0.0482867372785287,36.06553429643745,0.00927776272356473,0.05439340530765912,2.095800006389618,2.381174118667355,1.8104258941118805,1.8641866588592528
2010-12-28,1.7606669664382935,1.7833329439163208,1.6666669845581055,1.7233330011367798,60844500,TESLA,1.9929332852363586,2.069400006532669,0.033659857202175125,0.049361718758691886,34.57161324731267,-0.012700492663024754,0.040974625713522346,2.069400006532669,2.376512060571312,1.762287952494026,1.8720133376121522
2010-12-29,1.848667025566101,1.8673330545425415,1.7666670083999634,1.8020000457763672,49788000,TESLA,1.987599992752075,2.0440667033195496,0.04998109285018604,0.05047945079837324,36.51164925535981,-0.022755240825649947,0.02822865240568789,2.0440667033195496,2.335032214379317,1.7531011922597823,1.8820133376121522
2010-12-30,1.7666670083999634,1.8600000143051147,1.7586669921875,1.8466670513153076,30616500,TESLA,1.9669333934783935,2.0179000556468965,-0.04435629349802872,0.05090847931881624,34.67698435196482,-0.03691488544693544,0.015199944835163225,2.0179000556468965,2.3098672365909128,1.72593287470288,1.890613338947296
2010-12-31,1.775333046913147,1.8166669607162476,1.7666670083999634,1.7713329792022705,21268500,TESLA,1.9390667080879211,1.9988333582878113,0.004905303869930933,0.0498105090100807,36.19423988643139,-0.046896633739518245,0.0027806291202269314,1.9988333582878113,2.302226338330474,1.6954403782451488,1.8985866594314575
2011-01-03,1.7746670246124268,1.7999999523162842,1.726667046546936,1.7893329858779907,19245000,TESLA,1.9074667096138,1.9826000571250915,-0.0003751534405773693,0.04965252787367168,38.2686492850216,-0.05423578721508049,-0.008622654146834554,1.9826000571250915,2.297862565229133,1.6673375490210498,1.9064133405685424
2011-01-04,1.777999997138977,1.7966669797897339,1.7346669435501099,1.7773330211639404,17811000,TESLA,1.8739334106445313,1.9704667031764984,0.0018780833138420938,0.04916412804387019,43.70770782154637,-0.05910188643495484,-0.018718500604458614,1.9704667031764984,2.298000503401682,1.6429329029513144,1.9143466806411744
2011-01-05,1.7886669635772705,1.7933330535888672,1.746000051498413,1.7653330564498901,21700500,TESLA,1.8377334117889403,1.9547000467777251,0.005999418703857007,0.048032035096212726,40.014446937928575,-0.06138990546473666,-0.027252781576514225,1.9547000467777251,2.2855110388640587,1.6238890546913913,1.922320020198822
2011-01-06,1.858667016029358,1.8666670322418213,1.7873330116271973,1.7886669635772705,30918000,TESLA,1.8060668110847473,1.9397333979606628,0.03913531913849955,0.0486040740765468,39.314384256743125,-0.056898863136168654,-0.033181997888445114,1.9397333979606628,2.258689606103087,1.6207771898182384,1.9310133600234984
2011-01-07,1.8826669454574585,1.9053330421447754,1.8600000143051147,1.8666670322418213,33718500,TESLA,1.793733501434326,1.927033394575119,0.01291244166982164,0.048781340529734415,38.46151811399696,-0.05081729585158823,-0.03670905748107374,1.927033394575119,2.2329332672089084,1.6211335219413296,1.9406666994094848
2011-01-10,1.8966670036315918,1.9119999408721924,1.8700000047683716,1.878000020980835,20140500,TESLA,1.8130668997764587,1.9168000996112824,0.0074362904219000825,0.04878031941924196,37.86410826809981,-0.04435660691842114,-0.038238567368543225,1.9168000996112824,2.2116425624336125,1.621957636788952,1.9503466987609863
2011-01-11,1.797333002090454,1.9140000343322754,1.7946670055389404,1.906000018119812,25653000,TESLA,1.8167335033416747,1.9048333942890168,-0.05237292648152814,0.04963788603357571,31.494370854311512,-0.04671340509180344,-0.03993353491319527,1.9048333942890168,2.198617280766655,1.6110495078113787,1.9571733593940734
2011-01-12,1.797333002090454,1.8266669511795044,1.7680000066757202,1.8006670475006104,14466000,TESLA,1.81160010099411,1.8996000468730927,0.0,0.047508411050266874,29.677419685631023,-0.048027552890415715,-0.04155233850863936,1.8996000468730927,2.1972993526715374,1.601900741074648,1.964573359489441
2011-01-13,1.7480000257492065,1.7979999780654907,1.74399995803833,1.797333002090454,10854000,TESLA,1.8097334027290344,1.888333398103714,-0.027447877651981645,0.04690464336267459,34.0740742921066,-0.052445227450562903,-0.043730916297024074,1.888333398103714,2.1912926396099364,1.5853741565974915,1.971200020313263
2011-01-14,1.7166670560836792,1.7719999551773071,1.707332968711853,1.7433329820632935,17880000,TESLA,1.8038668036460876,1.8714667558670044,-0.017925039590372838,0.04570964754222145,51.2376904824397,-0.05780819823367689,-0.04654637268435464,1.8714667558670044,2.1731496514346236,1.5697838602993852,1.976506700515747
2011-01-18,1.7093329429626465,1.7093329429626465,1.649999976158142,1.698667049407959,24325500,TESLA,1.7973333954811097,1.8524000525474549,-0.004272297936307123,0.04532037652902564,44.74753667092031,-0.06193623054082953,-0.04962434425564962,1.8524000525474549,2.1437770171644037,1.5610230879305058,1.977493360042572
2011-01-19,1.6019999980926514,1.6979999542236328,1.5833330154418945,1.6846669912338257,35572500,TESLA,1.7797333955764771,1.8268334031105042,-0.0627922987805779,0.046598313261294516,25.72170446132202,-0.07302679013816138,-0.05430483343215198,1.8268334031105042,2.1114637870630966,1.542203019157912,1.9769466996192933
